식당(ID),식당명,도로명주소,지번주소,식당위도,식당경도,식당대표전화번호,영업신고증업태명,영업인허가명,음식점소개내용,식당상태
863343,걸작떡볶이 아중점,전라북도 전주시 덕진구 석소로 18(우아동2가),전라북도 전주시 완산구 중화산동2가 627-10,35.829017,127.1696935,063-242-2821,떡볶이,,"전라북도 전주시에서 식당을 찾으신다면? ""걸작떡볶이 아중점""을 방문해보세요!",운영중
863309,반가운갈비탕,전라북도 전주시 완산구 평화14길 30-15(평화동 1가),전라북도 전주시 덕진구 인후동1가 867-1,35.7937051,127.1331975,063-223-2005,,,"""반가운갈비탕""은 전라북도 전주시에 있습니다.",운영중
863256,가마솥소머리곰탕,전라북도 전주시 완산구 서신천변12길 2,전라북도 전주시 완산구 효자동3가 1527-11,35.8300009,127.1144843,063-277-0427,,,"""가마솥소머리곰탕""은 전라북도 전주시에 있습니다.",운영중
863398,송송김밥,전라북도 전주시 덕진구 호성1길 14 호성우신아파트 상가,전라북도 전주시 덕진구 송천동2가 459-1,35.8561599,127.1548565,063-251-0482,김밥,,"전라북도 전주시에서 어디를 갈지 고민이라면! ""송송김밥""에 가보시는 건 어떨까요?",운영중
863412,용중화요리,"전라북도 전주시 완산구 평화18길 23-6(평화동1가,백영순씨근생건물)",전라북도 전주시 덕진구 덕진동1가 1315-4,35.7944821,127.1336853,063-237-3335,,,"전라북도 전주시에서 가 볼 만한 식당을 찾으신다면? ""용중화요리""를 추천합니다!",운영중
863446,"복돼지꿈	",전라북도 전주시 완산구 평화16길 6(평화동1가),전라북도 전주시 완산구 중화산동2가 550-1,35.7924302,127.1368229,063-227-9289,,,"""전라북도 전주시에서 맛집을 찾으신다면 """"복돼지꿈""""을 추천합니다.""",운영중
863447,우리집밥,전라북도 전주시 완산구 평화16길 10(2층 평화동1가),전라북도 전주시 완산구 중화산동2가 46-76,35.7924638,127.1373648,063-222-4300,한식,,"""우리집밥""을 전라북도 전주시의 가 볼 만한 식당으로 추천합니다!",운영중
863448,양푼나라왕갈비,전라북도 전주시 완산구 평화로 196(평화동1가),전라북도 전주시 완산구 효자동1가 147-1,35.794075,127.13664,063-229-7606,,,"어디 가야 할지 고민이시라고요? 그럼 전라북도 전주시 맛집, ""양푼나라왕갈비""를 추천합니다!",운영중
863449,본참치,전라북도 전주시 완산구 평화로 206(평화동1가),전라북도 전주시 완산구 효자동1가 193-7,35.7947861,127.1366045,063-226-5111,생선회,,"전라북도 전주시에 가신다면 ""본참치""에 방문해보세요~",운영중
863450,도심불고기,전라북도 전주시 완산구 평화로 202(평화동1가),전라북도 전주시 완산구 효자동1가 193-7,35.7945624,127.1366228,063-229-0092,한식,,"어디 가야 할지 고민이시라고요? 그럼 전라북도 전주시 맛집, ""도심불고기""를 추천합니다!",운영중
863451,쌈내음,전라북도 전주시 완산구 평화로 200(평화동1가),전라북도 전주시 덕진구 인후동1가 772-7,35.7944279,127.1366445,063-223-5321,쌈밥,,"전라북도 전주시에 가신다면 ""쌈내음""에 방문해보세요~",운영중
863453,오유민동태마을평화점,전라북도 전주시 완산구 평화18길 3(2층 평화동1가),전라북도 전주시 덕진구 인후동1가 772-2,35.7947901,127.1359383,063-232-6655,,,"전라북도 전주시에 가신다면 ""오유민동태마을평화점""에 방문해보세요~",운영중
863445,할매국수평화점,전라북도 전주시 완산구 평화로 174(평화동1가),전라북도 전주시 완산구 중화산동2가 44-6,35.792031,127.1365074,063-226-8087,국수,,"어디 가야 할지 고민이시라고요? 그럼 전라북도 전주시 맛집, ""할매국수평화점""을 추천합니다!",운영중
863454,"곱창고전주평화점	",전라북도 전주시 완산구 평화18길 7(1층 평화동1가),전라북도 전주시 덕진구 인후동1가 765-21,35.7948047,127.1356684,063-228-8080,곱창,,"""전라북도 전주시에 가신다면 """"곱창고전주평화점""""에 방문해보세요~""",운영중
863456,해초냉면,전라북도 전주시 완산구 평화18길 16(평화동1가),전라북도 전주시 덕진구 인후동1가 756-20,35.7950314,127.1348961,063-228-0010,냉면,,"어디 가야 할지 고민이시라고요? 그럼 전라북도 전주시 맛집, ""해초냉면""을 추천합니다!",운영중
864794,다사랑치킨피자 인후점,전라북도 전주시 덕진구 견훤로 328,전라북도 전주시 덕진구 인후동1가 755-12,35.8407824,127.1554734,063-242-9233,피자,,"""다사랑치킨피자 인후점""은 전라북도 전주시에 있습니다.",운영중
863458,참진한우리한우우리돼지,전라북도 전주시 완산구 평화18길 21-3(평화동1가),전라북도 전주시 완산구 서신동 938-2,35.7945508,127.1344577,063-229-7533,,,"전라북도 전주시에서 맛집을 찾으신다면 ""참진한우리한우우리돼지""를 추천합니다.",운영중
863459,진수곱창평화점,전라북도 전주시 완산구 평화18길 29(평화동1가),전라북도 전주시 완산구 서신동 934-5,35.794803,127.1333166,063-224-1362,곱창,,"전라북도 전주시에서 어디를 갈지 고민이라면! ""진수곱창평화점""에 가보시는 건 어떨까요?",운영중
863490,꿀순이앤꿀돌이평화점,전라북도 전주시 완산구 평화14길 34-12(평화동1가),전라북도 전주시 완산구 중화산동2가 647-1,35.7935471,127.1329555,063-282-8892,,,"""꿀순이앤꿀돌이평화점""은 전라북도 전주시에 있습니다.",운영중
863491,더리터평화점,전라북도 전주시 완산구 모악로 4746(태양빌딩 1층 평화동1가),전라북도 전주시 완산구 중화산동2가 647,35.7929159,127.1323047,063-223-2206,카페,,"""더리터평화점""을 전라북도 전주시의 가 볼 만한 식당으로 추천합니다!",운영중
863512,전주깍두기,전라북도 전주시 덕진구 떡전4길 21-1,전라북도 전주시 완산구 서신동 831,35.8375153,127.1299362,063-242-9492,한식,,"전라북도 전주시에서 가 볼 만한 식당을 찾으신다면? ""전주깍두기""를 추천합니다!",운영중
863455,장동장어,전라북도 전주시 완산구 평화18길 14(평화동1가),전라북도 전주시 완산구 서신동 946-8,35.7950571,127.1352385,063-225-2969,,,"""장동장어""는 전라북도 전주시에 있습니다.",운영중
863403,얌스 신시가지점,전라북도 전주시 완산구 문학대4길 28-4,전라북도 전주시 덕진구 송천동2가 484-2,35.8266183,127.1047024,063-237-3009,분식,,"어디 가야 할지 고민이시라고요? 그럼 전라북도 전주시 맛집, ""얌스 신시가지점""을 추천합니다!",운영중
864799,놀부주막,전라북도 전주시 덕진구 정언신로 74,전라북도 전주시 덕진구 인후동1가 867-1,35.8304077,127.1620047,063-244-6124,술집,,"전라북도 전주시에 가신다면 ""놀부주막""에 방문해보세요~",운영중
863442,무한리필김대호본점,전라북도 전주시 완산구 평화로 186(평화동1가),전라북도 전주시 완산구 중화산동2가 535-3,35.7932263,127.1366478,063-223-0230,음식점,,"전라북도 전주시에서 식당을 찾으신다면? ""무한리필김대호본점""을 방문해보세요!",운영중
863414,카페벚꽃3길,전라북도 전주시 덕진구 벚꽃3길 12,전라북도 전주시 덕진구 송천동2가 523-1,35.8286929,127.1340124,,카페,,"전라북도 전주시에서 어디를 갈지 고민이라면! ""카페벚꽃3길""에 가보시는 건 어떨까요?",운영중
863416,남도맛집,전라북도 전주시 완산구 평화14길 34-16(1층 평화동1가),전라북도 전주시 덕진구 송천동2가 247-4,35.7937711,127.1330103,063-221-1199,한식,,"전라북도 전주시에서 가 볼 만한 식당을 찾으신다면? ""남도맛집""을 추천합니다!",운영중
863422,사계진미숯불닭갈비 평화점,전라북도 전주시 완산구 평화로 140(1층 평화동2가),전라북도 전주시 덕진구 송천동1가 107-197,35.7891775,127.135611,063-225-8007,닭갈비,,"전라북도 전주시에 가신다면 ""사계진미숯불닭갈비 평화점""에 방문해보세요~",운영중
863423,아브니르,전라북도 전주시 완산구 평화로 156(1층 평화동2가),전라북도 전주시 덕진구 송천동2가 484-10,35.7903372,127.135949,,카페,,"전라북도 전주시에서 맛집을 찾으신다면 ""아브니르""를 추천합니다.",운영중
863424,커피니 전주평화점,전라북도 전주시 완산구 평화로 158(1층 평화동2가),전라북도 전주시 덕진구 덕진동1가 1315-51,35.7906204,127.1360425,063-223-9494,카페,,"무엇을 먹을지 고민되신다고요? 전라북도 전주시에 계시다면 ""커피니 전주평화점""을 추천합니다!",운영중
863425,피자베이 전주 1호점,전라북도 전주시 덕진구 송천로 30,전라북도 전주시 덕진구 송천동1가 382-1 벽란도,35.8560784,127.1192057,063-272-3222,경양식,일반음식점,"무엇을 먹을지 고민되신다고요? 전라북도 전주시에 계시다면 ""피자베이(전주1호점)""를 추천합니다! 레드테이블에서 온라인 예약이 가능합니다! 배달 가능한 매장입니다. 다국어 메뉴판이 있는 매장입니다.",운영중
863426,소금사막,전라북도 전주시 완산구 평화13길 8(1층 평화동2가),전라북도 전주시 덕진구 송천동2가 245-1,35.7905397,127.1364862,063-902-2018,카페,,"어디 가야 할지 고민이시라고요? 그럼 전라북도 전주시 맛집, ""소금사막""을 추천합니다!",운영중
863443,상운암전주식당(평화점),"전라북도 전주시 완산구 평화동1가 741-5,6",전라북도 전주시 완산구 중화산동2가 535-5,35.7930296,127.1366424,063-228-8688,한식,,"전라북도 전주시에서 식당을 찾으신다면? ""상운암전주식당(평화점)""을 방문해보세요!",운영중
863427,화평루,전라북도 전주시 완산구 평화로 172(평화동1가),전라북도 전주시 덕진구 송천동2가 484-7,35.7919096,127.1364574,063-229-8228,,,"전라북도 전주시에서 가 볼 만한 식당을 찾으신다면? ""화평루""를 추천합니다!",운영중
863430,다오면,전라북도 전주시 완산구 평화16길 6-4(1층 평화동1가),전라북도 전주시 덕진구 송천동2가 1272,35.7922631,127.1367575,063-237-4330,분식,,"전라북도 전주시에서 식당을 찾으신다면? ""다오면""을 방문해보세요!",운영중
863433,다다갈비,전라북도 전주시 완산구 평화16길 5-2(평화동1가),전라북도 전주시 완산구 중화산동2가 776-3,35.7927946,127.137125,063-226-2267,,,"무엇을 먹을지 고민되신다고요? 전라북도 전주시에 계시다면 ""다다갈비""를 추천합니다!",운영중
863435,산마을오리정 펑화점,전라북도 전주시 완산구 평화16길 5-4(평화동1가),전라북도 전주시 완산구 중화산동2가 773-3,35.7929903,127.1371297,063-229-5292,오리요리,,"어디 가야 할지 고민이시라고요? 그럼 전라북도 전주시 맛집, ""산마을오리정 펑화점""을 추천합니다!",운영중
863436,왕가마순대,전라북도 전주시 완산구 평화로 190(1층 평화동1가),전라북도 전주시 완산구 전동3가 142-1,35.7934381,127.1366371,063-905-5607,순대,,"""왕가마순대""를 전라북도 전주시의 가 볼 만한 식당으로 추천합니다!",운영중
863437,엄마모습,전라북도 전주시 완산구 평화17길 8(평화동1가),전라북도 전주시 완산구 효자동3가 1527-18,35.7936597,127.137031,063-227-4431,한식,,"""엄마모습""을 전라북도 전주시의 가 볼 만한 식당으로 추천합니다!",운영중
863439,중화정,전라북도 전주시 완산구 평화로 190(1층 평화동1가),전라북도 전주시 완산구 중화산동2가 545,35.7934381,127.1366371,063-255-7578,,,"전라북도 전주시에서 식당을 찾으신다면? ""중화정""을 방문해보세요!",운영중
863441,덕미네숯불구이,전라북도 전주시 완산구 평화로 186(1층 평화동1가),전라북도 전주시 완산구 중화산동2가 534-4,35.7932263,127.1366478,063-229-9999,한식,,"전라북도 전주시에서 식당을 찾으신다면? ""덕미네숯불구이""를 방문해보세요!",운영중
864806,뚜레주르 인후점,전라북도 전주시 덕진구 무삼지로 6,전라북도 전주시 덕진구 인후동1가 919-1,35.8265714,127.1662623,063-242-6900,베이커리,,"전라북도 전주시에서 가 볼 만한 식당을 찾으신다면? ""뚜레주르 인후점""을 추천합니다!",운영중
863522,피자스쿨 서곡점,전라북도 전주시 완산구 세내로 558,전라북도 전주시 완산구 서신동 837-2,35.8347275,127.0984606,063-253-6777,피자,,"""피자스쿨 서곡점""을 전라북도 전주시의 가 볼 만한 식당으로 추천합니다!",운영중
863241,셀라,전라북도 전주시 완산구 서곡1길 14-16,전라북도 전주시 완산구 교동 243-1,35.8354005,127.1005692,063-255-7602,카페,,"전라북도 전주시에서 맛집을 찾으신다면 ""셀라""를 추천합니다.",운영중
863218,오원집,전라북도 전주시 완산구 서신로 26,전라북도 전주시 완산구 교동 68-1,35.827687,127.1160821,063-254-0990,한식,,"전라북도 전주시에서 식당을 찾으신다면? ""오원집""을 방문해보세요!",운영중
